stream;display;offset;poc;type;time;size;quant;pts;pts time;dts;dts time;epsnr;distribution (bits);total;mb_skip;mb_field_decoding_flag;mb_type;sub_mb_type;prediction;pred_mode_flag;pred_mode;inter_prediction;transform;coded_block_pattern;transform_size_8x8_flag;mb_qp_delta;transform;pcm_data;
102;101;0x0000000I64X;202;B;00:00:03:366;1292;25;;;;;40.869507;;10 336;941;0;1 888;0;;119;236;3 952;;464;36;515;1 304;0;
103;104;0x0000000I64X;208;P;00:00:03:466;7437;23;;;;;36.712633;;59 496;426;0;3 728;0;;782;1 654;13 411;;5 296;111;4 895;27 336;0;
104;103;0x0000000I64X;206;B;00:00:03:433;1317;27;;;;;41.422469;;10 536;1 049;0;1 778;0;;18;50;4 283;;670;27;519;1 111;0;
105;106;0x0000000I64X;212;P;00:00:03:533;8133;23;;;;;37.600041;;65 064;459;0;3 683;0;;698;1 441;13 897;;5 462;102;4 721;32 901;0;
106;105;0x0000000I64X;210;B;00:00:03:500;1185;27;;;;;41.135638;;9 480;1 070;0;1 491;0;;30;53;4 184;;509;13;359;795;0;
107;108;0x0000000I64X;216;P;00:00:03:600;9223;23;;;;;36.483932;;73 784;404;0;3 628;0;;693;1 236;14 004;;5 893;113;5 359;40 766;0;
108;107;0x0000000I64X;214;B;00:00:03:566;1165;28;;;;;40.813427;;9 320;1 033;0;1 310;0;;23;59;4 077;;561;19;332;951;0;
109;110;0x0000000I64X;220;P;00:00:03:666;10054;23;;;;;36.391316;;80 432;409;0;3 496;0;;623;1 217;13 677;;6 161;82;5 624;47 552;0;
110;109;0x0000000I64X;218;B;00:00:03:633;1205;27;;;;;40.542372;;9 640;1 045;0;1 623;0;;21;50;3 861;;596;20;409;1 070;0;
111;112;0x0000000I64X;224;P;00:00:03:733;11908;23;;;;;37.159337;;95 264;449;0;3 353;0;;563;1 112;13 301;;5 671;95;5 423;63 740;0;
112;111;0x0000000I64X;222;B;00:00:03:700;1210;27;;;;;39.832126;;9 680;1 058;0;1 722;0;;21;25;4 000;;595;25;362;903;0;
113;114;0x0000000I64X;228;P;00:00:03:800;13552;23;;;;;37.708217;;108 416;140;0;4 647;0;;1 325;2 534;13 979;;6 279;143;6 630;70 679;0;
114;113;0x0000000I64X;226;B;00:00:03:766;1418;26;;;;;40.095717;;11 344;966;0;2 243;0;;44;141;4 855;;592;50;412;882;0;
115;116;0x0000000I64X;232;P;00:00:03:866;13050;23;;;;;37.572682;;104 400;387;0;3 093;0;;291;624;12 365;;6 288;83;5 430;74 387;0;
116;115;0x0000000I64X;230;B;00:00:03:833;977;26;;;;;39.344259;;7 816;1 011;0;1 453;0;;20;23;3 042;;477;11;306;506;0;
117;120;0x0000000I64X;240;P;00:00:04:000;9071;23;;;;;35.944391;;72 568;385;0;3 540;0;;508;969;11 965;;5 891;60;5 004;42 602;0;
118;118;0x0000000I64X;236;B;00:00:03:933;1805;25;;;;;38.492803;;14 440;958;0;2 334;0;;90;167;5 191;;1 098;72;873;2 403;0;
119;117;0x0000000I64X;234;B;00:00:03:900;860;24;;;;;39.919399;;6 880;1 029;0;1 085;0;;8;14;2 699;;411;3;242;438;0;
120;119;0x0000000I64X;238;B;00:00:03:966;744;28;;;;;39.282749;;5 952;1 026;0;906;0;;18;22;2 236;;334;6;186;305;0;
121;124;0x0000000I64X;248;P;00:00:04:133;8195;24;;;;;36.277696;;65 560;330;0;3 964;0;;458;1 107;16 825;;5 318;69;4 900;30 977;0;
122;122;0x0000000I64X;244;B;00:00:04:066;1949;25;;;;;38.400281;;15 592;967;0;2 333;0;;33;93;5 558;;1 175;42;1 308;2 912;0;
123;121;0x0000000I64X;242;B;00:00:04:033;861;25;;;;;39.827307;;6 888;1 030;0;1 192;0;;16;26;2 586;;402;10;225;428;0;
124;123;0x0000000I64X;246;B;00:00:04:100;1013;27;;;;;37.739429;;8 104;1 072;0;1 457;0;;25;33;2 860;;473;13;413;828;0;
125;126;0x0000000I64X;252;P;00:00:04:200;8407;24;;;;;35.747403;;67 256;483;0;3 829;0;;746;1 577;12 638;;4 846;91;4 577;36 673;0;
126;125;0x0000000I64X;250;B;00:00:04:166;1341;28;;;;;39.431455;;10 728;1 017;0;1 578;0;;15;12;3 948;;847;46;589;1 653;0;
127;128;0x0000000I64X;256;P;00:00:04:266;11397;24;;;;;37.339528;;91 176;365;0;4 093;0;;1 192;2 793;13 503;;5 186;171;5 378;56 443;0;
128;127;0x0000000I64X;254;B;00:00:04:233;1151;27;;;;;39.100374;;9 208;1 043;0;1 646;0;;20;49;3 661;;570;20;390;885;0;
129;130;0x0000000I64X;260;P;00:00:04:333;8357;24;;;;;38.356103;;66 856;448;0;3 692;0;;810;1 816;13 391;;5 128;113;4 631;34 891;0;
130;129;0x0000000I64X;258;B;00:00:04:300;1117;25;;;;;40.023727;;8 936;1 010;0;1 414;0;;17;46;3 536;;549;19;350;1 059;0;
131;132;0x0000000I64X;264;P;00:00:04:400;9296;24;;;;;38.873715;;74 368;375;0;3 912;0;;992;2 161;13 952;;5 400;146;5 231;40 210;0;
132;131;0x0000000I64X;262;B;00:00:04:366;1225;25;;;;;40.036015;;9 800;1 013;0;1 566;0;;35;54;4 194;;589;21;400;897;0;
133;134;0x0000000I64X;268;P;00:00:04:466;7797;24;;;;;37.171535;;62 376;490;0;3 606;0;;811;1 760;13 784;;5 110;101;4 635;30 102;0;
134;133;0x0000000I64X;266;B;00:00:04:433;1208;27;;;;;40.355499;;9 664;1 014;0;1 412;0;;18;31;4 247;;631;27;409;897;0;
135;136;0x0000000I64X;272;P;00:00:04:533;9013;24;;;;;37.984344;;72 104;403;0;3 714;0;;1 028;2 125;13 919;;5 565;130;4 996;38 419;0;
136;135;0x0000000I64X;270;B;00:00:04:500;1200;26;;;;;40.005221;;9 600;1 031;0;1 518;0;;22;40;4 176;;583;20;398;878;0;
137;138;0x0000000I64X;276;P;00:00:04:600;7533;24;;;;;37.555393;;60 264;474;0;3 520;0;;769;1 752;14 199;;5 133;109;4 490;27 999;0;
138;137;0x0000000I64X;274;B;00:00:04:566;1176;27;;;;;40.357346;;9 408;1 015;0;1 390;0;;16;33;4 439;;528;13;293;715;0;
139;140;0x0000000I64X;280;P;00:00:04:666;7648;24;;;;;38.531942;;61 184;394;0;3 742;0;;951;1 936;13 492;;4 965;125;4 721;28 972;0;
140;139;0x0000000I64X;278;B;00:00:04:633;1323;25;;;;;40.112072;;10 584;1 040;0;1 573;0;;12;24;4 355;;744;32;526;1 300;0;
141;141;0x0000000I64X;282;P;00:00:04:700;5000;25;;;;;40.193316;;40 000;751;0;2 457;0;;320;594;10 379;;4 059;47;3 131;16 773;0;
142;142;0x0000000I64X;284;P;00:00:04:733;8874;24;;;;;40.220724;;70 992;204;0;4 298;0;;1 448;2 624;14 296;;5 661;144;5 448;34 416;0;
143;144;0x0000000I64X;288;P;00:00:04:800;9231;23;;;;;36.505958;;73 848;216;0;4 042;0;;1 147;2 060;15 370;;5 867;100;5 477;37 678;0;
144;143;0x0000000I64X;286;B;00:00:04:766;1458;28;;;;;40.394407;;11 664;1 019;0;1 597;0;;40;64;5 352;;714;36;392;1 388;0;
145;146;0x0000000I64X;292;P;00:00:04:866;10873;24;;;;;37.240976;;86 984;323;0;3 756;0;;878;1 614;16 058;;6 058;97;5 783;50 658;0;
146;145;0x0000000I64X;290;B;00:00:04:833;1368;27;;;;;39.757683;;10 944;1 033;0;1 824;0;;20;33;4 644;;631;24;521;1 209;0;
147;148;0x0000000I64X;296;P;00:00:04:933;10312;24;;;;;36.880067;;82 496;219;0;3 831;0;;825;1 320;15 402;;6 479;93;6 215;46 550;0;
148;147;0x0000000I64X;294;B;00:00:04:900;1360;27;;;;;39.916831;;10 880;1 020;0;1 481;0;;30;49;4 301;;843;44;527;1 587;0;
149;150;0x0000000I64X;300;P;00:00:05:000;15636;24;;;;;36.810194;;125 088;394;0;3 686;0;;924;1 653;15 117;;5 980;112;6 259;89 345;0;
150;149;0x0000000I64X;298;B;00:00:04:966;1431;28;;;;;38.601020;;11 448;1 030;0;2 297;0;;30;55;4 670;;635;38;337;1 296;0;
151;152;0x0000000I64X;304;P;00:00:05:066;14579;24;;;;;36.546943;;116 632;209;0;3 491;0;;239;677;13 231;;6 247;48;6 635;84 850;0;
152;151;0x0000000I64X;302;B;00:00:05:033;1156;27;;;;;38.371956;;9 248;1 037;0;1 558;0;;15;25;3 026;;570;20;736;1 268;0;
153;156;0x0000000I64X;312;P;00:00:05:200;8316;24;;;;;36.096153;;66 528;258;0;3 620;0;;965;1 521;13 126;;5 426;102;6 033;33 658;0;
154;154;0x0000000I64X;308;B;00:00:05:133;3555;26;;;;;36.761088;;28 440;817;0;2 941;0;;47;117;4 573;;3 175;317;2 852;12 358;0;
155;153;0x0000000I64X;306;B;00:00:05:100;1034;25;;;;;39.336094;;8 272;1 036;0;1 248;0;;9;17;2 203;;619;14;866;1 282;0;
156;155;0x0000000I64X;310;B;00:00:05:166;965;28;;;;;38.184422;;7 720;1 050;0;1 350;0;;5;8;3 128;;441;14;232;505;0;
157;158;0x0000000I64X;316;P;00:00:05:266;7976;24;;;;;37.054182;;63 808;504;0;3 342;0;;810;1 453;14 380;;5 090;114;4 492;31 837;0;
158;157;0x0000000I64X;314;B;00:00:05:233;1144;27;;;;;39.167147;;9 152;1 033;0;1 478;0;;12;10;3 700;;552;24;338;1 056;0;
159;160;0x0000000I64X;320;P;00:00:05:333;12887;24;;;;;36.875226;;103 096;196;0;3 885;0;;1 967;4 123;15 087;;5 640;215;5 840;63 856;0;
160;159;0x0000000I64X;318;B;00:00:05:300;1530;27;;;;;38.722348;;12 240;1 029;0;2 104;0;;18;45;4 039;;908;48;924;2 106;0;
161;162;0x0000000I64X;324;P;00:00:05:400;9337;24;;;;;36.781241;;74 696;465;0;3 509;0;;1 145;2 106;13 718;;5 479;142;5 011;41 291;0;
162;161;0x0000000I64X;322;B;00:00:05:366;1295;28;;;;;39.465609;;10 360;1 036;0;1 605;0;;11;28;4 355;;683;37;349;1 297;0;
163;164;0x0000000I64X;328;P;00:00:05:466;10759;24;;;;;37.464172;;86 072;188;0;4 137;0;;1 589;3 216;15 069;;5 976;182;6 288;47 315;0;
164;163;0x0000000I64X;326;B;00:00:05:433;1499;27;;;;;40.004752;;11 992;981;0;1 891;0;;21;48;4 213;;796;45;922;2 046;0;
165;166;0x0000000I64X;332;P;00:00:05:533;8244;23;;;;;36.657020;;65 952;458;0;3 616;0;;1 126;2 019;13 413;;5 591;149;5 051;32 571;0;
166;165;0x0000000I64X;330;B;00:00:05:500;1315;27;;;;;40.605508;;10 520;1 033;0;1 579;0;;7;24;4 713;;686;31;372;1 091;0;
