stream;display;offset;poc;type;time;size;quant;pts;pts time;dts;dts time;epsnr;distribution (bits);total;mb_skip;mb_field_decoding_flag;mb_type;sub_mb_type;prediction;pred_mode_flag;pred_mode;inter_prediction;transform;coded_block_pattern;transform_size_8x8_flag;mb_qp_delta;transform;pcm_data;
127;126;0x0000000I64X;252;B;00:00:04:200;1810;27;;;;;40.164532;;14 480;963;0;2 162;0;;4;26;7 101;;988;46;598;1 529;0;
128;129;0x0000000I64X;258;P;00:00:04:300;10474;24;;;;;36.253524;;83 792;234;0;3 991;0;;1 280;2 649;18 590;;6 799;148;5 857;42 081;0;
129;128;0x0000000I64X;256;B;00:00:04:266;1738;29;;;;;40.110159;;13 904;941;0;1 992;0;;24;58;6 977;;880;58;377;1 559;0;
130;131;0x0000000I64X;262;P;00:00:04:366;9038;24;;;;;36.044626;;72 304;212;0;3 910;0;;907;1 846;17 902;;6 957;99;5 785;33 088;0;
131;130;0x0000000I64X;260;B;00:00:04:333;1699;30;;;;;40.526849;;13 592;936;0;1 985;0;;20;24;6 935;;865;52;402;1 379;0;
132;133;0x0000000I64X;266;P;00:00:04:433;9243;23;;;;;36.142709;;73 944;370;0;3 386;0;;874;1 730;18 388;;6 659;102;5 475;35 253;0;
133;132;0x0000000I64X;264;B;00:00:04:400;1809;29;;;;;40.971314;;14 472;996;0;2 075;0;;31;48;7 053;;960;63;419;1 804;0;
134;135;0x0000000I64X;270;P;00:00:04:500;9190;23;;;;;36.628068;;73 520;335;0;3 487;0;;528;1 071;17 914;;7 040;65;5 265;36 314;0;
135;134;0x0000000I64X;268;B;00:00:04:466;1360;27;;;;;41.594967;;10 880;972;0;1 519;0;;6;6;5 433;;649;37;278;1 048;0;
136;137;0x0000000I64X;274;P;00:00:04:566;9166;23;;;;;37.341003;;73 328;257;0;3 189;0;;477;914;15 609;;7 175;44;5 489;38 787;0;
137;136;0x0000000I64X;272;B;00:00:04:533;1240;27;;;;;41.691067;;9 920;991;0;1 362;0;;7;16;5 030;;592;25;224;671;0;
138;141;0x0000000I64X;282;P;00:00:04:700;9627;23;;;;;36.549670;;77 016;316;0;3 333;0;;244;618;16 078;;7 274;26;5 571;42 357;0;
139;139;0x0000000I64X;278;B;00:00:04:633;2033;26;;;;;38.024263;;16 264;979;0;2 440;0;;35;61;6 650;;1 277;82;821;2 750;0;
140;138;0x0000000I64X;276;B;00:00:04:600;1005;30;;;;;41.189867;;8 040;939;0;1 077;0;;7;10;4 286;;362;17;142;292;0;
141;140;0x0000000I64X;280;B;00:00:04:666;1004;28;;;;;35.655139;;8 032;1 004;0;1 261;0;;8;11;3 724;;450;21;183;419;0;
142;145;0x0000000I64X;290;P;00:00:04:833;8639;23;;;;;38.619735;;69 112;304;0;3 409;0;;336;650;17 436;;6 832;31;5 392;33 394;0;
143;143;0x0000000I64X;286;B;00:00:04:766;2375;26;;;;;38.807781;;19 000;939;0;2 834;0;;24;68;7 638;;1 527;91;1 039;3 633;0;
144;142;0x0000000I64X;284;B;00:00:04:733;1161;30;;;;;41.013718;;9 288;1 011;0;1 301;0;;7;12;4 878;;437;18;139;488;0;
145;144;0x0000000I64X;288;B;00:00:04:800;1125;26;;;;;35.605090;;9 000;1 018;0;1 319;0;;11;14;4 228;;546;12;314;510;0;
146;149;0x0000000I64X;298;P;00:00:04:966;7610;24;;;;;37.279708;;60 880;419;0;3 196;0;;291;599;17 092;;6 228;29;4 908;26 723;0;
147;147;0x0000000I64X;294;B;00:00:04:900;1958;26;;;;;38.966755;;15 664;931;0;2 500;0;;43;77;7 078;;1 199;75;676;1 911;0;
148;146;0x0000000I64X;292;B;00:00:04:866;974;28;;;;;41.152969;;7 792;1 022;0;1 039;0;;4;6;3 891;;374;8;169;335;0;
149;148;0x0000000I64X;296;B;00:00:04:933;877;28;;;;;36.330963;;7 016;1 034;0;1 061;0;;0;5;3 211;;353;7;92;278;0;
150;153;0x0000000I64X;306;P;00:00:05:100;8771;24;;;;;35.248990;;70 168;354;0;3 563;0;;414;966;20 985;;6 265;52;4 847;31 322;0;
151;151;0x0000000I64X;302;B;00:00:05:033;2539;27;;;;;37.925924;;20 312;983;0;2 892;0;;64;110;8 373;;1 613;105;1 067;3 909;0;
152;150;0x0000000I64X;300;B;00:00:05:000;1268;26;;;;;40.751090;;10 144;1 037;0;1 525;0;;5;15;5 107;;494;22;306;669;0;
153;152;0x0000000I64X;304;B;00:00:05:066;1142;29;;;;;37.619222;;9 136;1 009;0;1 539;0;;16;22;4 542;;412;19;136;424;0;
154;157;0x0000000I64X;314;P;00:00:05:233;9138;25;;;;;38.893940;;73 104;324;0;3 704;0;;461;1 087;19 537;;5 601;39;4 436;36 422;0;
155;155;0x0000000I64X;310;B;00:00:05:166;2459;26;;;;;38.861227;;19 672;876;0;2 835;0;;18;49;8 883;;1 540;98;948;3 219;0;
156;154;0x0000000I64X;308;B;00:00:05:133;1075;27;;;;;39.549182;;8 600;1 027;0;1 131;0;;7;11;3 973;;486;21;322;628;0;
157;156;0x0000000I64X;312;B;00:00:05:200;1225;24;;;;;37.832312;;9 800;1 008;0;1 436;0;;0;2;4 880;;594;18;271;557;0;
158;159;0x0000000I64X;318;P;00:00:05:300;7523;25;;;;;37.214861;;60 184;380;0;3 356;0;;733;1 646;18 704;;5 518;82;4 282;23 795;0;
159;158;0x0000000I64X;316;B;00:00:05:266;1519;27;;;;;39.636641;;12 152;972;0;1 691;0;;48;94;5 935;;733;43;428;1 150;0;
160;161;0x0000000I64X;322;P;00:00:05:366;7699;25;;;;;36.816496;;61 592;433;0;3 607;0;;1 055;2 527;18 687;;5 028;127;4 300;23 727;0;
161;160;0x0000000I64X;320;B;00:00:05:333;1811;28;;;;;39.372658;;14 488;888;0;2 276;0;;8;30;8 135;;744;38;318;998;0;
162;163;0x0000000I64X;326;P;00:00:05:433;9195;25;;;;;36.232248;;73 560;328;0;4 070;0;;1 257;3 301;21 565;;5 283;160;4 875;30 319;0;
