stream;display;offset;poc;type;time;size;quant;pts;pts time;dts;dts time;epsnr;distribution (bits);total;mb_skip;mb_field_decoding_flag;mb_type;sub_mb_type;prediction;pred_mode_flag;pred_mode;inter_prediction;transform;coded_block_pattern;transform_size_8x8_flag;mb_qp_delta;transform;pcm_data;
89;87;0x0000000I64X;174;B;00:00:02:900;1604;23;;;;;41.511986;;12 832;1 003;0;1 625;0;;32;43;5 815;;1 164;28;496;1 589;0;
90;89;0x0000000I64X;178;B;00:00:02:966;1515;24;;;;;41.472209;;12 120;1 012;0;1 468;0;;27;67;5 263;;1 116;26;445;1 625;0;
91;92;0x0000000I64X;184;P;00:00:03:066;4596;23;;;;;39.896662;;36 768;602;0;2 808;0;;537;1 214;13 162;;3 835;69;2 288;10 393;0;
92;91;0x0000000I64X;182;B;00:00:03:033;1194;25;;;;;41.951530;;9 552;1 055;0;1 276;0;;27;47;3 851;;761;27;391;1 166;0;
93;96;0x0000000I64X;192;P;00:00:03:200;8406;23;;;;;41.972465;;67 248;111;0;4 997;0;;2 396;5 318;13 384;;3 688;198;4 455;29 259;0;
94;94;0x0000000I64X;188;B;00:00:03:133;4018;24;;;;;41.056175;;32 144;797;0;4 940;0;;378;844;11 021;;3 002;108;2 114;7 291;0;
95;93;0x0000000I64X;186;B;00:00:03:100;2166;24;;;;;41.439826;;17 328;912;0;2 061;0;;56;91;6 527;;1 757;45;1 278;3 369;0;
96;95;0x0000000I64X;190;B;00:00:03:166;2029;23;;;;;42.029500;;16 232;971;0;2 260;0;;58;114;6 950;;1 528;45;778;2 367;0;
97;100;0x0000000I64X;200;P;00:00:03:333;6698;23;;;;;39.164473;;53 584;323;0;4 015;0;;718;1 984;16 492;;5 295;96;3 335;19 425;0;
98;98;0x0000000I64X;196;B;00:00:03:266;2439;23;;;;;42.127765;;19 512;969;0;2 663;0;;94;180;8 112;;1 900;48;925;3 397;0;
99;97;0x0000000I64X;194;B;00:00:03:233;1709;23;;;;;42.176765;;13 672;1 021;0;1 623;0;;30;51;5 719;;1 515;40;545;2 011;0;
100;99;0x0000000I64X;198;B;00:00:03:300;1625;25;;;;;42.064845;;13 000;1 033;0;1 437;0;;20;38;5 369;;1 403;40;526;2 044;0;
101;104;0x0000000I64X;208;P;00:00:03:466;6723;23;;;;;40.413675;;53 784;279;0;3 740;0;;1 104;2 466;15 742;;4 728;141;3 572;20 009;0;
